,data,count
5949,"('lin', 'k_')",5949
5950,"('some', 'how_')",5950
5951,"('hou', 'ses_')",5951
5952,"('k', 'at')",5952
5953,"('bu', 'ck')",5953
5954,"('an', 'cies_')",5954
5955,"('le', 'mon_')",5955
5956,"('gar', 'bage_')",5956
5957,"('la', 'sts_')",5957
5958,"('suit', 'case_')",5958
5959,"('read', 'er_')",5959
5960,"('at', 'm_')",5960
5961,"('ser', 'ving_')",5961
5962,"('fe', 'ature_')",5962
5963,"('fail', 'ure_')",5963
5964,"('tu', 'mb')",5964
5965,"('do', 'll_')",5965
5966,"('stic', 'ker_')",5966
5967,"('o', 'ven_')",5967
5968,"('di', 'a')",5968
5969,"('pu', 'pp')",5969
5970,"('tooth', 'brush_')",5970
5971,"('in', 'ner_')",5971
5972,"('tra', 'in')",5972
5973,"('es', 'sen')",5973
5974,"('j', 'uni')",5974
5975,"('moder', 'n_')",5975
5976,"('exemp', 'tion_')",5976
5977,"('am', 'oun')",5977
5978,"('o', 'y')",5978
5979,"('pl', 'at')",5979
5980,"('tr', 'ending_')",5980
5981,"('adverti', 'sed_')",5981
5982,"('spic', 'es_')",5982
5983,"('ob', 'serv')",5983
5984,"('lo', 'dging_')",5984
5985,"('ta', 'il')",5985
5986,"('ma', 'scar')",5986
5987,"('free', 'zer_')",5987
5988,"('ill', 'u')",5988
5989,"('sett', 'lement_')",5989
5990,"('bur', 'nt_')",5990
5991,"('oni', 'on_')",5991
5992,"('d', 'airy_')",5992
5993,"('bi', 'tter_')",5993
5994,"('load', 'ing_')",5994
5995,"('cor', 'i')",5995
5996,"('cori', 'ander_')",5996
5997,"('dise', 'ase_')",5997
5998,"('tissu', 'es_')",5998
5999,"('tur', 'er_')",5999
